sample_index,timestamp_brainflow,label,C3_uV,C4_uV,Cz_uV
37933,1786485606.248498,RE,4.6,20.9,30.1
37934,1786485606.2485037,RE,15.4,4.5,5.8
37935,1786485606.2485096,RE,15.9,9.9,16.8
37936,1786485606.2485156,RE,-1.2,16.8,32.0
37937,1786485606.2485218,RE,1.0,11.6,27.7
37938,1786485606.2485282,RE,23.4,10.1,18.8
37939,1786485606.248535,RE,20.6,11.2,20.5
37940,1786485606.248541,RE,14.7,26.1,41.7
37941,1786485606.248548,RE,5.6,26.1,40.8
37942,1786485606.2485535,RE,19.1,18.2,19.8
37943,1786485606.2485597,RE,33.2,25.5,17.2
37944,1786485606.248566,RE,23.5,42.7,43.9
37945,1786485606.2485723,RE,4.3,37.2,46.2
37946,1786485606.2485793,RE,14.3,23.4,22.0
37947,1786485606.2485886,RE,35.1,24.3,22.1
37948,1786485606.2486012,RE,31.7,40.2,49.0
37949,1786485606.2486134,RE,22.6,42.1,56.5
37950,1786485606.248624,RE,22.8,26.2,36.0
37951,1786485606.2486353,RE,45.9,28.3,29.5
37952,1786485606.2486455,RE,30.1,41.0,51.1
37953,1786485606.248656,RE,6.0,43.0,57.1
37954,1786485606.2486668,RE,14.9,30.5,38.5
37955,1786485606.248677,RE,22.6,18.9,19.0
37956,1786485606.2486873,RE,20.4,25.1,29.6
37957,1786485606.248696,RE,17.3,37.8,49.4
37958,1786485606.248705,RE,23.9,37.6,49.0
37959,1786485606.2487135,RE,19.2,15.3,25.1
37960,1786485606.2487223,RE,29.3,22.9,33.4
37961,1786485606.248731,RE,14.2,34.9,50.4
37962,1786485606.2487395,RE,0.1,24.8,40.0
37963,1786485606.2487495,RE,15.4,10.1,15.6
37964,1786485606.2487595,RE,37.2,26.2,30.3
37965,1786485606.2487683,RE,25.7,39.4,49.2
37966,1786485606.2487772,RE,31.6,42.3,54.8
37967,1786485606.2487855,RE,33.2,23.8,32.2
37968,1786485606.248794,RE,31.8,12.9,20.9
37969,1786485606.248803,RE,27.8,24.1,37.7
37970,1786485606.2488115,RE,23.9,29.4,46.6
37971,1786485606.2488203,RE,29.2,17.7,25.5
37972,1786485606.248829,RE,39.3,16.7,14.3
37973,1786485606.2488377,RE,35.0,36.7,39.2
37974,1786485606.2488456,RE,15.8,39.3,44.1
37975,1786485606.2488558,RE,15.4,17.2,18.6
37976,1786485606.2488651,RE,36.5,12.6,4.7
37977,1786485606.248875,RE,24.8,18.0,20.6
37978,1786485606.2488832,RE,13.4,19.0,30.6
37979,1786485606.2488923,RE,12.8,6.5,16.3
37980,1786485606.2489016,RE,24.7,-4.2,-3.7
37981,1786485606.2489111,RE,29.6,10.2,12.7
37982,1786485606.248921,RE,18.2,24.3,28.9
37983,1786485606.2489305,RE,16.8,18.7,19.5
37984,1786485606.24894,RE,36.6,12.8,-4.2
37985,1786485606.2489493,RE,36.1,20.6,0.1
37986,1786485606.2489583,RE,18.7,30.0,23.2
37987,1786485606.2489676,RE,5.1,20.1,21.4
37988,1786485606.2489767,RE,23.2,2.3,-2.3
37989,1786485606.2489867,RE,30.8,7.6,2.6
37990,1786485606.2489967,RE,10.8,17.2,20.6
37991,1786485606.2490072,RE,4.6,12.8,18.7
37992,1786485606.2490177,RE,15.0,0.3,-3.9
37993,1786485606.2490287,RE,16.1,-3.8,-9.8
37994,1786485606.2490387,RE,2.9,6.8,10.9
37995,1786485606.249045,RE,-9.6,7.1,14.1
37996,1786485606.728887,RE,5.5,-3.3,-6.7
37997,1786485606.728955,RE,20.6,-4.7,-17.7
37998,1786485606.7289827,RE,8.1,5.0,7.0
37999,1786485606.729012,RE,-10.8,3.5,16.4
38000,1786485606.7290366,RE,-0.2,-4.1,-1.5
38001,1786485606.7290597,RE,12.2,-11.7,-17.2
38002,1786485606.729081,RE,13.0,2.3,1.1
38003,1786485606.7291036,RE,-22.0,-0.5,6.9
38004,1786485606.729123,RE,-6.6,-10.9,-6.3
38005,1786485606.7291431,RE,19.1,-6.8,-14.7
38006,1786485606.729153,RE,14.3,3.0,-4.4
38007,1786485606.7291598,RE,1.1,14.9,13.9
38008,1786485606.729167,RE,-1.3,9.8,6.9
38009,1786485606.7291744,RE,13.7,2.1,-15.3
38010,1786485606.7291825,RE,1.2,-3.4,-15.2
38011,1786485606.72919,RE,-3.3,7.4,8.1
38012,1786485606.7291975,RE,-15.7,4.7,5.4
38013,1786485606.7292056,RE,-4.9,-9.8,-23.6
38014,1786485606.7292128,RE,5.7,-2.9,-15.7
38015,1786485606.7292204,RE,-2.9,11.4,12.9
38016,1786485606.729227,RE,-16.8,6.2,10.3
38017,1786485606.7292342,RE,-6.4,-9.6,-14.3
38018,1786485606.7292404,RE,10.4,-3.5,-14.4
38019,1786485606.7292476,RE,15.4,16.3,10.7
38020,1786485606.729254,RE,7.2,22.2,23.6
38021,1786485606.7292604,RE,7.6,2.1,-1.1
38022,1786485606.7292671,RE,18.0,-2.5,-14.2
38023,1786485606.7292736,RE,0.9,4.8,1.4
38024,1786485606.7292805,RE,-18.4,0.2,3.1
38025,1786485606.729287,RE,-4.5,-5.3,-12.5
38026,1786485606.7292929,RE,6.1,-10.9,-30.2
38027,1786485606.7292993,RE,17.6,10.4,-0.8
38028,1786485606.7293065,RE,-11.7,12.3,10.0
38029,1786485606.729313,RE,-15.7,-2.4,-8.9
38030,1786485606.7293196,RE,8.4,-9.3,-22.4
38031,1786485606.729326,RE,7.4,0.8,-6.1
38032,1786485606.729333,RE,-10.3,10.7,12.7
38033,1786485606.7293396,RE,-13.6,0.9,-3.2
38034,1786485606.7293458,RE,2.5,-8.4,-25.4
38035,1786485606.729352,RE,11.4,-1.4,-20.0
38036,1786485606.729359,RE,-0.3,13.5,3.3
38037,1786485606.729365,RE,-9.6,10.5,-0.3
38038,1786485606.7293715,RE,4.4,-1.8,-20.7
38039,1786485606.729378,RE,15.2,4.2,-13.5
38040,1786485606.729385,RE,0.8,15.0,11.7
38041,1786485606.7293909,RE,-21.0,2.4,5.8
38042,1786485606.7293975,RE,-10.4,-18.4,-23.5
38043,1786485606.729404,RE,12.2,-12.2,-25.0
38044,1786485606.7294106,RE,-0.0,5.1,-1.9
38045,1786485606.7294168,RE,-6.1,12.3,6.6
38046,1786485606.7294233,RE,10.6,10.0,-2.3
38047,1786485606.7294295,RE,6.8,-0.9,-15.2
38048,1786485606.7294407,RE,-3.1,1.1,-2.0
38049,1786485606.729452,RE,-1.7,13.6,14.9
38050,1786485606.7294593,RE,-7.2,-1.5,-0.2
38051,1786485606.7294662,RE,16.4,-10.0,-15.3
38052,1786485606.729473,RE,8.9,-1.3,3.1
38053,1786485606.7294798,RE,-1.8,7.6,17.2
38054,1786485606.7294898,RE,-2.6,2.3,5.3
38055,1786485606.7294965,RE,7.7,-7.0,-19.4
38056,1786485606.7295024,RE,5.9,0.8,-12.0
38057,1786485606.729509,RE,-19.2,5.7,2.3
38058,1786485606.7295153,RE,-17.7,-4.9,-10.9
38059,1786485606.7295215,RE,10.2,-8.2,-21.5
38060,1786485606.729528,RE,9.6,-3.0,-10.3
38061,1786485606.729534,RE,-2.3,8.0,7.9
38062,1786485606.7295403,RE,-13.2,2.6,4.8
38063,1786485606.7295468,RE,-1.2,-13.1,-17.6
38064,1786485606.7295537,RE,13.1,-5.0,-11.3
38065,1786485606.72956,RE,2.7,7.6,9.8
38066,1786485606.7295663,RE,-10.6,5.4,8.8
38067,1786485606.7295723,RE,3.5,-0.7,-5.8
38068,1786485606.7295792,RE,8.3,-2.3,-10.7
38069,1786485606.7295854,RE,2.0,9.5,8.9
38070,1786485606.7295916,RE,-10.2,14.8,16.5
38071,1786485606.7295978,RE,-17.6,-8.6,-13.9
38072,1786485606.7296042,RE,0.4,-17.5,-29.4
38073,1786485606.7296112,RE,2.8,-3.1,-9.6
38074,1786485606.7296176,RE,-6.2,3.2,8.8
38075,1786485606.729624,RE,-0.8,-8.1,-3.1
38076,1786485606.7296307,RE,4.0,-16.8,-19.3
38077,1786485606.729637,RE,12.9,-0.5,1.0
38078,1786485606.729643,RE,2.2,14.5,26.2
38079,1786485606.72965,RE,-13.3,-3.2,7.9
38080,1786485606.7296565,RE,3.4,-17.6,-14.6
38081,1786485606.729663,RE,16.7,-3.9,-1.0
38082,1786485606.729669,RE,-4.9,5.0,16.4
38083,1786485606.7296755,RE,-10.9,-4.4,1.8
38084,1786485606.7296824,RE,6.4,-13.5,-17.5
38085,1786485606.729689,RE,5.2,-10.6,-12.5
38086,1786485606.729695,RE,-10.6,-2.2,8.0
38087,1786485606.7297025,RE,-21.0,-9.2,3.0
38088,1786485606.729709,RE,1.5,-15.6,-17.2
38089,1786485606.729715,RE,3.9,-11.6,-16.5
38090,1786485606.7297215,RE,-2.6,1.4,3.3
38091,1786485606.7297285,RE,-13.5,4.9,7.0
38092,1786485606.729735,RE,-14.2,-16.3,-19.6
38093,1786485606.729741,RE,13.7,-13.8,-23.1
38094,1786485606.729748,RE,19.5,13.5,8.8
38095,1786485606.7297544,RE,-11.9,10.8,16.8
38096,1786485606.7297614,RE,-11.9,-13.2,-13.1
38097,1786485606.729768,RE,2.7,-21.1,-24.0
38098,1786485606.7297745,RE,0.9,-6.0,-0.2
38099,1786485606.7297812,RE,-9.3,3.1,13.6
38100,1786485606.7297876,RE,-10.3,-13.1,-2.8
38101,1786485606.729794,RE,10.9,-15.5,-16.2
38102,1786485606.7298005,RE,9.6,-5.5,-1.8
38103,1786485606.7298071,RE,-0.4,6.3,16.9
38104,1786485606.729814,RE,-8.6,-5.1,-0.1
38105,1786485606.7298207,RE,-5.9,-21.1,-27.0
38106,1786485606.7298272,RE,-1.4,-16.8,-20.1
38107,1786485606.7298343,RE,-9.6,-0.3,-1.5
38108,1786485606.7298412,RE,-28.4,-11.1,-15.1
38109,1786485606.7298477,RE,-2.5,-25.3,-39.5
38110,1786485606.7298546,RE,16.1,-11.4,-22.9
38111,1786485606.7298613,RE,2.1,-0.3,4.1
38112,1786485606.7298677,RE,-17.0,-11.2,-4.6
38113,1786485606.7298746,RE,-1.7,-23.1,-29.8
38114,1786485606.7298813,RE,3.9,-24.1,-33.2
38115,1786485606.729888,RE,4.6,-3.7,-4.3
38116,1786485607.209222,RE,-13.3,-3.9,-1.1
38117,1786485607.209262,RE,-9.5,-25.9,-30.8
38118,1786485607.2092872,RE,12.5,-24.6,-35.5
38119,1786485607.2093115,RE,6.5,-7.9,-10.3
38120,1786485607.2093327,RE,-15.0,-10.0,-4.8
38121,1786485607.2093537,RE,-1.6,-19.8,-27.2
38122,1786485607.2093744,RE,5.8,-26.6,-43.2
38123,1786485607.2093952,RE,-2.7,-17.4,-26.8
38124,1786485607.209416,RE,-14.6,-10.4,-14.9
38125,1786485607.209437,RE,-20.7,-20.9,-35.1
38126,1786485607.209458,RE,0.6,-27.1,-52.8
38127,1786485607.209472,RE,-6.8,-15.9,-34.7
38128,1786485607.2094808,RE,-19.2,-10.6,-23.3
38129,1786485607.209489,RE,-9.9,-8.7,-23.5
38130,1786485607.2094977,RE,10.9,-16.1,-41.1
38131,1786485607.209506,RE,26.7,3.3,-18.5
38132,1786485607.2095149,RE,5.5,12.5,0.6
38133,1786485607.209524,RE,-3.7,2.7,-10.7
38134,1786485607.2095325,RE,11.6,-11.6,-36.9
38135,1786485607.2095408,RE,20.8,-5.2,-25.1
38136,1786485607.2095494,RE,12.7,10.2,-1.3
38137,1786485607.209558,RE,-4.8,3.0,-5.1
38138,1786485607.2095673,RE,-5.4,-25.6,-42.3
38139,1786485607.2095757,RE,17.7,-22.6,-41.5
38140,1786485607.2095845,RE,8.1,-4.7,-11.5
38141,1786485607.2095928,RE,-11.5,-10.2,-10.2
38142,1786485607.209602,RE,7.8,-17.0,-29.5
38143,1786485607.2096105,RE,31.3,-7.4,-32.5
38144,1786485607.2096188,RE,24.1,12.5,-6.0
38145,1786485607.2096272,RE,-4.2,6.4,-6.3
38146,1786485607.2096355,RE,-3.2,-13.8,-34.5
38147,1786485607.2096443,RE,21.4,-14.9,-46.1
38148,1786485607.209653,RE,20.4,-0.0,-21.4
38149,1786485607.2096612,RE,8.8,5.9,-5.1
38150,1786485607.2096696,RE,-2.1,-11.4,-21.8
38151,1786485607.209678,RE,13.5,-26.4,-42.6
38152,1786485607.2096865,RE,16.5,-9.6,-20.9
38153,1786485607.2096949,RE,-12.2,-4.1,-12.5
38154,1786485607.2097032,RE,-9.1,-8.5,-22.7
38155,1786485607.2097116,RE,6.3,-17.7,-39.0
38156,1786485607.20972,RE,20.1,-3.3,-25.1
38157,1786485607.2097285,RE,4.9,8.5,-5.3
38158,1786485607.2097375,RE,-0.7,0.4,-13.6
38159,1786485607.2097504,RE,4.0,-17.9,-39.1
38160,1786485607.209762,RE,13.6,-14.9,-37.2
38161,1786485607.2097783,RE,7.9,2.4,-9.7
38162,1786485607.209793,RE,-8.3,-2.3,-8.0
38163,1786485607.2098055,RE,0.5,-20.0,-35.4
38164,1786485607.2098174,RE,14.4,-14.7,-36.2
38165,1786485607.2098298,RE,-4.5,-6.4,-18.2
38166,1786485607.2098424,RE,-6.9,-3.2,-11.9
38167,1786485607.2098553,RE,7.1,-10.5,-26.3
38168,1786485607.2098668,RE,6.7,-20.5,-41.1
38169,1786485607.2098787,RE,7.3,-5.4,-20.0
38170,1786485607.2098906,RE,-17.4,-5.4,-15.4
38171,1786485607.2099023,RE,-9.5,-18.3,-36.6
38172,1786485607.209914,RE,19.2,-10.8,-40.9
38173,1786485607.209926,RE,8.5,-0.3,-25.3
38174,1786485607.2099383,RE,1.3,14.4,-10.2
38175,1786485607.209952,RE,3.4,8.0,-16.2
38176,1786485607.2099652,RE,14.5,-4.7,-33.0
38177,1786485607.2099805,RE,18.7,5.4,-20.7
38178,1786485607.209993,RE,-2.4,12.3,-3.4
38179,1786485607.2100096,RE,-12.1,-2.2,-20.4
38180,1786485607.2100294,RE,0.0,-17.5,-42.5
38181,1786485607.2100482,RE,18.1,-5.0,-30.1
38182,1786485607.2100737,RE,-1.8,9.4,-8.2
38183,1786485607.2101016,RE,-10.4,0.8,-18.2
38184,1786485607.2101293,RE,-4.4,-15.7,-39.9
38185,1786485607.2101693,RE,7.2,-17.1,-39.8
38186,1786485607.210204,RE,-4.1,-5.0,-17.2
38187,1786485607.2102385,RE,-11.8,-6.9,-21.7
38188,1786485607.210276,RE,-3.5,-15.3,-37.6
38189,1786485607.210296,RE,2.5,-21.8,-46.4
38190,1786485607.2103047,RE,-4.6,-8.3,-24.1
38191,1786485607.2103136,RE,-21.2,-8.8,-16.4
38192,1786485607.2103224,RE,-17.5,-25.1,-41.3
38193,1786485607.2103312,RE,3.1,-25.5,-53.0
38194,1786485607.2103405,RE,2.8,-8.0,-25.1
38195,1786485607.210349,RE,-8.0,2.9,-11.0
38196,1786485607.2103586,RE,-11.0,-8.7,-25.4
38197,1786485607.2103684,RE,8.5,-17.7,-38.8
38198,1786485607.2103772,RE,23.7,6.1,-13.5
38199,1786485607.2103868,RE,-4.0,9.4,-1.8
38200,1786485607.210396,RE,-5.0,-5.3,-20.0
38201,1786485607.210405,RE,11.2,-13.3,-34.9
38202,1786485607.210415,RE,11.4,-4.8,-23.5
38203,1786485607.2104244,RE,-10.9,0.3,-15.7
38204,1786485607.2104335,RE,-28.4,-21.0,-37.6
38205,1786485607.2104423,RE,3.4,-28.2,-54.1
38206,1786485607.210452,RE,17.1,-8.9,-33.2
38207,1786485607.2104616,RE,-0.2,0.3,-13.4
38208,1786485607.210472,RE,-16.4,-7.7,-16.8
38209,1786485607.2104812,RE,-13.3,-28.3,-49.0
38210,1786485607.2104907,RE,-1.5,-26.6,-47.9
38211,1786485607.210501,RE,4.9,-2.7,-16.1
38212,1786485607.210511,RE,-9.2,0.6,-13.3
38213,1786485607.2105207,RE,-6.0,-20.3,-41.8
38214,1786485607.2105303,RE,15.2,-18.0,-47.3
38215,1786485607.21054,RE,10.6,1.6,-19.0
38216,1786485607.21055,RE,-10.6,1.8,-13.5
38217,1786485607.21056,RE,-9.4,-17.7,-40.0
38218,1786485607.2105703,RE,11.3,-20.9,-49.7
38219,1786485607.21058,RE,2.4,-6.6,-28.2
38220,1786485607.2105904,RE,-7.6,-1.4,-16.2
38221,1786485607.2106004,RE,-8.2,-10.3,-26.9
38222,1786485607.2106104,RE,2.5,-20.3,-42.0
38223,1786485607.2106204,RE,5.9,-9.5,-25.5
38224,1786485607.2106302,RE,-0.1,6.5,0.6
38225,1786485607.210641,RE,-11.5,-6.1,-9.3
38226,1786485607.2106507,RE,13.2,-15.8,-32.9
38227,1786485607.2106605,RE,11.9,-6.9,-22.3
38228,1786485607.2106712,RE,-12.7,-0.8,-12.5
38229,1786485607.2106817,RE,-6.6,-5.3,-19.0
38230,1786485607.2106912,RE,-1.9,-19.6,-36.5
38231,1786485607.2107017,RE,-2.0,-23.0,-40.3
38232,1786485607.2107117,RE,-14.8,-13.5,-26.8
38233,1786485607.210722,RE,-10.0,-10.8,-25.7
38234,1786485607.2107332,RE,6.5,-14.3,-36.8
38235,1786485607.210744,RE,18.6,-8.9,-30.4
38236,1786485607.2107542,RE,0.9,2.1,-7.3
38237,1786485607.6892033,RE,-21.3,-4.9,-15.1
38238,1786485607.6892433,RE,-2.7,-15.9,-37.6
38239,1786485607.6892662,RE,12.8,-10.8,-39.1
38240,1786485607.6892896,RE,-2.3,-0.0,-19.2
38241,1786485607.6893132,RE,-19.8,0.6,-16.2
38242,1786485607.689337,RE,-9.7,-10.0,-38.2
38243,1786485607.689361,RE,19.2,-4.2,-37.1
38244,1786485607.6893847,RE,0.4,3.4,-16.6
38245,1786485607.6894088,RE,-7.7,1.7,-12.7
38246,1786485607.6894324,RE,6.1,2.3,-17.8
38247,1786485607.689456,RE,17.8,-7.1,-33.0
38248,1786485607.68948,RE,4.1,-6.5,-20.5
38249,1786485607.689488,RE,1.9,6.0,-2.8
38250,1786485607.6894956,RE,-1.2,-2.1,-13.1
38251,1786485607.6895032,RE,9.7,-14.3,-34.7
38252,1786485607.6895106,RE,2.7,-9.5,-27.0
38253,1786485607.689518,RE,1.1,5.3,-8.0
38254,1786485607.6895256,RE,8.3,13.3,-2.9
38255,1786485607.6895332,RE,17.2,-2.2,-25.4
38256,1786485607.6895409,RE,26.0,3.9,-18.9
38257,1786485607.689548,RE,11.0,14.1,5.3
38258,1786485607.6895556,RE,-5.6,4.1,1.3
38259,1786485607.6895633,RE,16.5,-7.1,-23.1
38260,1786485607.6895704,RE,24.5,-2.3,-20.4
38261,1786485607.6895776,RE,4.5,8.4,-5.5
38262,1786485607.6895852,RE,-7.9,3.4,-5.9
38263,1786485607.6895924,RE,6.4,-10.8,-24.0
38264,1786485607.6896,RE,27.6,-9.5,-24.2
38265,1786485607.6896074,RE,24.1,7.2,1.0
38266,1786485607.6896143,RE,4.7,7.1,2.6
38267,1786485607.689622,RE,17.2,-1.2,-14.9
38268,1786485607.6896293,RE,32.8,-5.6,-29.6
38269,1786485607.6896367,RE,24.8,8.0,-12.2
38270,1786485607.689644,RE,5.8,9.1,-10.1
38271,1786485607.6896515,RE,9.4,-5.2,-31.3
38272,1786485607.689659,RE,29.8,-15.9,-48.7
38273,1786485607.6896665,RE,25.4,-7.4,-32.1
38274,1786485607.689674,RE,10.0,2.3,-18.6
38275,1786485607.6896815,RE,4.0,-10.3,-33.6
38276,1786485607.6896896,RE,14.0,-21.8,-49.2
38277,1786485607.6896968,RE,16.9,-14.4,-37.0
38278,1786485607.6897042,RE,-0.2,-3.9,-19.4
38279,1786485607.6897116,RE,-3.5,-8.1,-27.8
38280,1786485607.6897187,RE,12.6,-21.9,-51.6
38281,1786485607.6897264,RE,23.3,-16.9,-45.1
38282,1786485607.6897335,RE,13.9,-4.2,-21.3
38283,1786485607.6897411,RE,6.2,-1.7,-19.1
38284,1786485607.6897483,RE,2.3,-18.9,-47.0
38285,1786485607.6897557,RE,7.8,-22.3,-56.5
38286,1786485607.689763,RE,6.1,-4.3,-30.4
38287,1786485607.6897705,RE,-5.0,1.0,-20.4
38288,1786485607.689778,RE,-2.0,-12.5,-40.5
38289,1786485607.6897852,RE,12.7,-14.1,-50.9
38290,1786485607.6897929,RE,-6.6,-6.3,-36.0
38291,1786485607.6898005,RE,-22.0,-9.9,-31.1
38292,1786485607.6898077,RE,-9.9,-20.2,-50.5
38293,1786485607.6898153,RE,7.2,-20.8,-60.3
38294,1786485607.6898232,RE,3.5,-6.6,-42.2
38295,1786485607.6898315,RE,-16.8,-1.3,-31.7
38296,1786485607.6898398,RE,-18.3,-16.3,-48.6
38297,1786485607.689848,RE,-3.8,-26.0,-63.9
38298,1786485607.6898563,RE,-2.4,-17.6,-49.5
38299,1786485607.6898644,RE,-19.3,-11.1,-32.7
38300,1786485607.6898725,RE,-16.5,-20.6,-45.3
38301,1786485607.6898804,RE,2.4,-25.9,-61.6
38302,1786485607.6898887,RE,17.4,-10.4,-39.9
38303,1786485607.6898968,RE,-9.2,-2.9,-22.8
38304,1786485607.6899047,RE,-28.3,-18.4,-39.6
38305,1786485607.6899128,RE,-10.5,-31.8,-64.1
38306,1786485607.689921,RE,-0.1,-20.2,-52.5
38307,1786485607.689929,RE,-3.3,0.7,-27.1
38308,1786485607.689937,RE,-16.1,-2.7,-27.8
38309,1786485607.6899452,RE,-12.8,-21.9,-54.5
38310,1786485607.689953,RE,0.1,-23.7,-61.5
38311,1786485607.6899617,RE,-5.2,-4.9,-35.4
38312,1786485607.6899695,RE,-12.5,-3.5,-30.8
38313,1786485607.6899776,RE,-2.5,-12.3,-46.6
38314,1786485607.6899855,RE,-4.1,-24.9,-58.2
38315,1786485607.6899936,RE,-20.2,-21.6,-42.8
38316,1786485607.6900015,RE,-20.4,-11.3,-32.4
38317,1786485607.6900098,RE,-5.4,-10.0,-39.5
38318,1786485607.690018,RE,-1.7,-19.3,-55.6
38319,1786485607.6900263,RE,0.8,-7.6,-39.6
38320,1786485607.6900344,RE,-22.2,-3.3,-25.5
38321,1786485607.6900425,RE,-31.1,-20.7,-45.8
38322,1786485607.6900508,RE,-14.5,-35.1,-66.8
38323,1786485607.6900592,RE,2.2,-15.1,-41.7
38324,1786485607.6900673,RE,-5.5,-0.0,-16.8
38325,1786485607.6900752,RE,-3.7,-2.0,-19.3
38326,1786485607.6900835,RE,8.2,-9.0,-35.9
38327,1786485607.6900914,RE,16.0,3.1,-24.6
38328,1786485607.6900997,RE,-1.5,13.8,-6.3
38329,1786485607.6901076,RE,-25.2,-1.4,-19.5
38330,1786485607.6901157,RE,-7.0,-16.5,-47.9
38331,1786485607.6901238,RE,6.2,-5.4,-38.5
38332,1786485607.690132,RE,-9.8,6.1,-17.8
38333,1786485607.6901398,RE,-16.4,4.1,-19.5
38334,1786485607.690148,RE,-3.3,-8.3,-38.4
38335,1786485607.690156,RE,6.7,-9.9,-43.3
38336,1786485607.690164,RE,-2.7,2.2,-21.3
38337,1786485607.690172,RE,-8.4,5.6,-10.2
38338,1786485607.6901803,RE,9.7,2.5,-19.1
38339,1786485607.6901884,RE,20.9,3.5,-23.4
38340,1786485607.6901965,RE,-0.2,10.4,-11.3
38341,1786485607.6902044,RE,-1.3,15.8,-7.3
38342,1786485607.6902125,RE,3.8,12.8,-17.6
38343,1786485607.6902208,RE,7.9,-2.8,-40.6
38344,1786485607.690229,RE,12.0,12.4,-23.0
38345,1786485607.6902373,RE,-16.9,12.6,-14.7
38346,1786485607.6902452,RE,-13.3,-2.9,-30.8
38347,1786485607.6902535,RE,3.7,-14.6,-49.6
38348,1786485607.6902618,RE,4.8,-9.7,-41.4
38349,1786485607.69027,RE,-9.2,-0.2,-19.8
38350,1786485607.690278,RE,-19.5,-13.7,-28.0
38351,1786485607.690286,RE,0.9,-23.7,-46.6
38352,1786485607.690294,RE,-8.0,-21.2,-41.5
38353,1786485607.690302,RE,-19.9,-14.6,-23.5
38354,1786485607.6903105,RE,-15.9,-9.5,-15.3
38355,1786485607.6903183,RE,6.8,-13.6,-18.8
38356,1786485607.6903267,RE,14.8,-3.3,-5.1
38357,1786485608.1701877,LH,-3.8,6.5,15.3
38358,1786485608.1702268,LH,-12.8,3.7,18.2
38359,1786485608.170251,LH,-2.5,-9.2,-0.4
38360,1786485608.1702757,LH,5.3,-13.6,-6.7
38361,1786485608.170297,LH,-13.2,-6.0,6.1
38362,1786485608.1703234,LH,-31.0,-12.5,3.8
38363,1786485608.170347,LH,-4.2,-16.6,-8.5
38364,1786485608.1703684,LH,11.7,-13.0,-6.7
38365,1786485608.1703925,LH,-4.8,-6.3,11.1
38366,1786485608.170416,LH,-15.9,-2.9,22.2
38367,1786485608.1704326,LH,-21.9,-18.7,4.9
38368,1786485608.170441,LH,-6.9,-34.5,-19.2
38369,1786485608.1704504,LH,-4.8,-20.3,0.2
38370,1786485608.170463,LH,-19.9,-10.0,14.3
38371,1786485608.1704712,LH,-20.7,-15.0,4.8
38372,1786485608.1704788,LH,-9.5,-29.3,-10.0
38373,1786485608.170486,LH,-1.2,-19.5,2.6
38374,1786485608.1704934,LH,-4.1,5.7,33.9
38375,1786485608.1705005,LH,-9.3,5.3,35.3
38376,1786485608.170508,LH,-7.0,-13.8,11.2
38377,1786485608.1705153,LH,-3.7,-15.1,10.2
38378,1786485608.1705227,LH,-15.5,-8.2,25.3
38379,1786485608.1705303,LH,-17.1,-8.1,28.1
38380,1786485608.1705377,LH,-9.5,-27.1,5.3
38381,1786485608.1705449,LH,3.9,-23.0,8.0
38382,1786485608.1705525,LH,0.6,-3.3,35.0
38383,1786485608.1705596,LH,-24.4,-13.1,31.5
38384,1786485608.1705673,LH,-15.5,-29.8,4.2
38385,1786485608.170575,LH,-5.3,-28.8,-5.3
38386,1786485608.170582,LH,-17.4,-16.6,12.3
38387,1786485608.1705897,LH,-39.4,-22.5,14.9
38388,1786485608.1705966,LH,-22.7,-33.7,-3.4
38389,1786485608.170604,LH,-7.2,-31.8,-8.3
38390,1786485608.1706111,LH,-17.2,-23.7,10.2
38391,1786485608.1706183,LH,-29.6,-21.3,18.0
38392,1786485608.1706257,LH,-15.7,-26.2,6.8
38393,1786485608.170633,LH,6.1,-27.2,-0.3
38394,1786485608.1706402,LH,7.3,-11.1,26.0
38395,1786485608.1706476,LH,-8.7,-3.9,41.2
38396,1786485608.1706553,LH,-10.4,-15.0,23.8
38397,1786485608.1706624,LH,2.7,-24.9,-0.4
38398,1786485608.1706696,LH,1.4,-18.6,8.5
38399,1786485608.1706767,LH,-10.6,-4.0,28.0
38400,1786485608.170684,LH,-21.3,-10.0,19.3
38401,1786485608.1706915,LH,-3.3,-19.2,-2.8
38402,1786485608.170699,LH,-4.4,-18.4,-2.6
38403,1786485608.170706,LH,-31.7,-21.2,9.9
38404,1786485608.1707132,LH,-32.3,-30.9,6.3
38405,1786485608.1707203,LH,-16.9,-44.3,-10.3
38406,1786485608.170728,LH,-8.1,-44.5,-11.5
38407,1786485608.1707354,LH,-25.3,-38.3,9.2
38408,1786485608.170743,LH,-26.7,-36.4,12.3
38409,1786485608.1707504,LH,-23.6,-51.5,-10.9
38410,1786485608.170758,LH,-17.9,-58.6,-21.9
38411,1786485608.1707654,LH,-14.1,-41.0,1.8
38412,1786485608.1707728,LH,-22.9,-31.8,18.6
38413,1786485608.1707804,LH,-21.6,-46.6,-3.6
38414,1786485608.1707878,LH,-5.1,-48.9,-15.3
38415,1786485608.1707957,LH,-17.3,-37.5,1.0
38416,1786485608.1708028,LH,-29.0,-28.8,12.5
38417,1786485608.17081,LH,-25.3,-34.5,-5.4
38418,1786485608.1708174,LH,-6.5,-38.4,-24.4
38419,1786485608.1708252,LH,-4.8,-26.2,-5.6
38420,1786485608.1708326,LH,-15.5,-15.9,14.1
38421,1786485608.17084,LH,-26.3,-28.9,2.0
